"MacroTrends Data Download"
"AAL - Historical Price and Volume Data"
"Historical prices are adjusted for both splits and dividends"

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
2007-07-10,34.3555,34.5099,32.4061,32.6474,2980500
2007-07-11,33.2866,33.5279,32.2636,33.5182,1794100
2007-07-12,33.5959,35.5262,33.1230,33.7117,1921300
2007-07-13,32.9183,33.2560,32.7059,32.9086,1242300
2007-07-16,32.7563,33.9145,32.7563,33.7408,1965800
2007-07-17,33.8864,34.5330,33.6354,34.0697,2602000
2007-07-18,33.8275,34.4645,33.2967,33.6924,2638900
2007-07-19,33.8881,34.9401,33.7433,34.7471,3387900
2007-07-20,34.3868,34.6473,33.4796,33.4989,2173300
2007-07-23,33.8747,33.8747,32.8903,33.2957,2456200
2007-07-24,33.3169,34.8611,33.1625,34.0504,2752400
2007-07-25,34.0300,34.4064,33.0456,33.6246,1992600
2007-07-26,32.8133,33.5950,31.1630,33.3634,6107500
2007-07-27,33.7856,33.9401,31.7585,32.3184,3271000
2007-07-30,32.7219,32.8184,31.3898,31.5443,3173900
2007-07-31,31.8007,32.0516,29.8029,29.9284,2784000
2007-08-01,29.6567,30.3805,28.8750,29.3768,3184900
2007-08-02,30.4005,31.0760,29.1941,29.6284,2924400
2007-08-03,29.4365,30.8745,29.2434,30.0541,3586400
2007-08-06,30.2828,30.4758,28.1887,28.9511,2928000
2007-08-07,28.6164,30.6432,28.6164,30.1799,3264000
2007-08-08,30.9523,31.5700,29.4467,30.2960,2073200
2007-08-09,29.5476,29.9241,27.9549,28.1383,2403000
2007-08-10,27.9931,28.3309,27.1533,27.9738,2313300
2007-08-13,28.4189,29.1429,28.1100,28.4382,2412100
2007-08-14,28.7164,30.5504,27.7029,27.7222,1708800
2007-08-15,27.4738,28.2267,24.3943,24.7032,2558000
2007-08-16,25.0829,26.0480,23.4133,25.9708,3283900
2007-08-17,26.6930,26.7509,24.6665,25.3902,2885400
2007-08-20,25.6227,26.4334,25.2367,25.7289,2430400
2007-08-21,25.6754,27.5673,25.3182,27.5190,2575300
2007-08-22,28.2962,29.6088,28.1611,29.5026,2275500
2007-08-23,29.6839,29.7514,28.3807,28.5930,1777400
2007-08-24,28.5861,29.6477,28.2291,29.6477,1075200
2007-08-27,29.2400,29.6164,28.5355,28.7382,796400
2007-08-28,28.3689,28.6102,27.6546,27.7028,1274800
2007-08-29,27.8312,28.7962,27.5996,28.7962,845400
2007-08-30,28.5365,29.4050,28.4014,29.1059,886200
2007-08-31,29.5325,30.1116,28.8569,29.8703,1005200
2007-09-04,29.7873,31.5633,29.7873,31.4282,1676000
2007-09-05,31.4257,32.7770,30.4027,30.4702,2897900
2007-09-06,30.2182,30.5753,29.0311,30.0541,1475500
2007-09-07,29.5585,29.5585,28.0048,28.7672,1243900
2007-09-10,29.2782,29.5678,28.1487,28.4866,939100
2007-09-11,28.7030,30.3630,28.2783,30.0638,1514000
2007-09-12,29.7324,29.7324,28.6420,28.8446,1647900
2007-09-13,28.8446,29.3079,28.4393,28.8543,898700
2007-09-14,28.4108,29.2601,28.2950,29.0285,1243800
2007-09-17,29.1518,29.3449,28.0707,28.1479,1204300
2007-09-18,28.6996,28.9023,27.6477,28.7479,3076300
2007-09-19,28.9522,29.8594,28.9426,29.3962,3340300
2007-09-20,29.6838,29.7031,28.5162,28.7188,2260100
2007-09-21,29.3068,29.3165,28.1002,28.3705,1656900
2007-09-24,28.3037,28.3423,24.8007,25.0709,4869000
2007-09-25,25.1208,26.2981,25.0532,25.6708,3778800
2007-09-26,25.7199,26.2893,25.4496,25.9611,2427100
2007-09-27,26.0373,26.4040,25.3232,25.5741,1791200
2007-09-28,25.5541,25.6024,24.8497,25.3322,2021000
2007-10-01,25.6923,26.7057,25.4317,26.5030,2590500
2007-10-02,26.9595,27.9054,26.8243,27.6545,2725400
2007-10-03,27.6071,28.4662,27.2113,28.0318,1858000
2007-10-04,28.0619,29.3264,27.8302,28.4866,2598500
2007-10-05,28.5168,29.6749,28.3335,28.9607,3431600
2007-10-08,28.9622,29.8790,28.6919,29.5026,1834500
2007-10-09,30.6825,32.2846,30.0165,30.4315,3869500
2007-10-10,30.4007,30.4972,29.3391,29.7252,1965500
2007-10-11,29.7310,30.0978,28.0031,28.1383,3279300
2007-10-12,28.1312,29.1059,27.8706,29.0962,1840700
2007-10-15,28.7344,28.7730,26.7364,27.2190,3470300
2007-10-16,27.0274,27.9058,26.5737,27.7899,2922000
2007-10-17,27.5969,28.3691,26.9212,27.8093,3023100
2007-10-18,27.8163,27.8163,26.7449,26.7546,1400300
2007-10-19,26.7318,27.0696,25.2843,25.4580,2943300
2007-10-22,25.3039,26.1531,25.0916,25.5741,2428100
2007-10-23,25.7240,27.8765,25.5309,27.6738,3528000
2007-10-24,27.5871,28.0408,26.4964,27.7415,3378800
2007-10-25,28.6647,28.6647,26.0975,26.4353,2851400
2007-10-26,26.7440,26.8309,25.4797,26.3966,2136200
2007-10-29,26.7240,26.7722,25.3825,26.1256,2095400
2007-10-30,26.3123,27.5768,26.1772,27.4803,2616600
2007-10-31,27.7099,27.7099,26.3491,26.6965,2844800
2007-11-01,26.2988,26.5400,25.7583,25.9031,2117900
2007-11-02,26.0164,26.1804,24.3662,24.9742,2580900
2007-11-05,24.9822,25.3586,24.0362,24.2775,2438400
2007-11-06,23.5581,24.1275,21.8885,22.2745,4881900
2007-11-07,21.8197,22.4373,21.2310,21.8101,4501800
2007-11-08,21.4129,21.6638,19.2610,21.2682,4929900
2007-11-09,20.8991,20.8991,19.4221,20.3006,3462000
2007-11-12,20.8725,21.6445,20.5058,21.2585,3109900
2007-11-13,21.8989,22.7386,21.3102,22.5938,3448900
2007-11-14,22.2948,24.6208,21.3297,22.6616,7151100
2007-11-15,22.0240,23.4234,21.9564,22.4197,2894800
2007-11-16,22.8325,22.8325,21.2306,21.6262,2504800
2007-11-19,21.2359,21.4096,19.5949,19.8942,3012900
2007-11-20,20.2092,20.2092,17.8543,18.5492,5779900
2007-11-21,18.0780,19.4872,17.3734,19.2459,3173100
2007-11-23,19.4206,19.9515,19.4013,19.6426,1324300
2007-11-26,19.6889,19.7854,18.6176,18.8685,1807500
2007-11-27,19.1193,19.4282,18.0963,18.8298,4106600
2007-11-28,19.2772,20.6383,18.8235,20.2425,3740900
2007-11-29,19.8832,19.8832,19.1400,19.3620,3034100
2007-11-30,19.8849,20.6957,19.8270,20.0490,1968600
2007-12-03,20.4716,20.4716,19.1300,19.2362,2127800
2007-12-04,18.7915,19.3030,18.4344,18.9362,1668900
2007-12-05,18.7969,18.7969,17.2337,17.4074,4279900
2007-12-06,17.4449,17.9856,16.7402,16.9333,4347400
2007-12-07,17.2632,18.1027,17.0509,17.6106,4408200
2007-12-10,17.6119,18.2392,17.0522,18.1041,2132900
2007-12-11,17.9181,17.9181,16.8851,16.9817,3183000
2007-12-12,17.5646,17.5646,14.5439,14.7755,7912000
2007-12-13,14.9406,15.5873,14.1106,15.1916,5885800
2007-12-14,15.2396,16.1372,14.7957,15.1142,3558300
2007-12-17,14.8802,15.3627,14.1661,14.2433,3381700
2007-12-18,14.3303,14.5522,13.9057,14.2917,3525000
2007-12-19,14.3319,14.9206,14.0230,14.9013,2912800
2007-12-20,14.6891,15.2006,14.6215,14.9593,3233800
2007-12-21,14.9591,15.0749,14.1774,14.8626,2328800
2007-12-24,14.6323,15.5300,14.6323,15.4238,885000
2007-12-26,15.4232,15.4232,14.6896,15.1722,1435400
2007-12-27,14.8910,15.0743,14.5532,14.6497,1473200
2007-12-28,14.7353,14.8415,14.1177,14.1949,1215000
2007-12-31,14.3300,14.4748,14.0405,14.1949,2687900
2008-01-02,14.0471,14.0761,12.7920,12.8596,3908000
2008-01-03,12.8389,13.1478,12.2115,12.2790,4739200
2008-01-04,12.2590,12.2590,11.5351,11.9791,4828000
2008-01-07,11.9690,12.4806,11.6408,11.8049,4456000
2008-01-08,11.7920,11.8210,10.5762,10.6244,5240600
2008-01-09,10.8171,11.1645,9.8232,10.5083,8615200
2008-01-10,10.8500,12.5296,10.5701,12.1145,8872300
2008-01-11,12.1708,12.3156,11.3794,11.4759,4810000
2008-01-14,11.6500,11.9492,11.1288,11.6211,2773200
2008-01-15,11.4387,12.2013,11.3422,12.0758,6321800
2008-01-16,11.8249,12.3848,10.9369,12.1049,5472700
2008-01-17,12.2013,12.8384,11.7090,12.0758,5455900
2008-01-18,11.9223,12.6849,11.9223,12.4726,3806100
2008-01-22,11.8334,12.4704,11.2060,11.6017,4828200
2008-01-23,11.6235,12.9558,11.3435,12.6854,4990600
2008-01-24,12.1920,12.8967,12.0183,12.2210,4029700
2008-01-25,12.2201,12.6255,11.5734,11.8630,3234600
2008-01-28,11.9618,12.9562,11.7783,12.8693,3963200
2008-01-29,12.7047,13.1101,12.3764,12.6467,2689100
2008-01-30,12.5315,13.2170,12.4639,12.9177,3929000
2008-01-31,12.8993,13.5945,12.7448,13.3628,3266700
2008-02-01,13.4921,15.0073,12.9324,14.8529,6763300
2008-02-04,15.0434,15.4390,13.8662,13.9530,3820700
2008-02-05,13.8085,14.4647,13.1234,14.0401,3154400
2008-02-06,14.2448,15.1037,13.5692,14.8045,5329200
2008-02-07,15.1907,15.8663,14.5344,14.8626,5062200
2008-02-08,14.8716,14.9392,14.0224,14.6400,2820300
2008-02-11,14.6399,14.9101,14.1091,14.5820,2779500
2008-02-12,14.7551,14.9481,14.2051,14.3788,1818100
2008-02-13,14.6115,14.8624,14.4184,14.7852,1235700
2008-02-14,14.5597,14.7141,13.4598,13.5466,2378300
2008-02-15,13.6152,14.0783,13.4125,13.9046,2926200
2008-02-19,13.9129,13.9129,13.3050,13.4208,2287200
2008-02-20,13.2866,13.8173,13.0260,13.7111,2139400
2008-02-21,13.5849,14.2603,13.2665,13.4402,1844300
2008-02-22,13.3041,13.4103,12.6958,13.0144,1406700
2008-02-25,13.0825,13.4108,12.6577,13.2273,1677200
2008-02-26,13.1217,13.6041,13.0638,13.4015,1589000
2008-02-27,13.2854,13.4110,12.9958,13.3241,2170700
2008-02-28,13.0909,13.2261,12.5793,12.6951,1615500
2008-02-29,12.3652,12.5679,11.9694,11.9694,1824900
2008-03-03,11.7657,11.8333,11.2831,11.5727,1797200
2008-03-04,11.6417,12.1726,11.1301,12.1726,2111500
2008-03-05,11.9799,12.5108,11.2848,12.3177,2969400
2008-03-06,12.2858,12.2858,11.0022,11.1566,2435500
2008-03-07,10.8270,11.1648,10.4217,10.6051,2649000
2008-03-10,10.7189,10.7671,9.9181,9.9277,2273600
2008-03-11,9.6664,10.5925,9.2419,9.6278,4335600
2008-03-12,9.3361,9.4037,8.5637,8.7085,5762600
2008-03-13,8.6404,8.7949,7.9163,8.4570,4647800
2008-03-14,8.5427,8.7261,7.7416,8.0022,4406200
2008-03-17,7.7201,7.8842,6.9964,7.1894,5400200
2008-03-18,7.4223,7.8470,6.9880,7.7022,4755800
2008-03-19,7.8481,8.5527,7.7901,8.1376,4468800
2008-03-20,7.9645,8.6403,7.8777,8.4279,4305700
2008-03-24,8.6025,8.9597,8.3129,8.7860,2842500
2008-03-25,8.8825,9.0081,8.4288,8.8053,2034100
2008-03-26,8.6978,8.7847,8.0606,8.2344,1912700
2008-03-27,8.2047,8.2047,7.8089,7.9151,3931100
2008-03-28,8.2055,8.6110,7.7808,8.2731,4160300
2008-03-31,8.1870,8.7180,8.0421,8.6021,3180500
2008-04-01,8.8836,9.4726,8.8836,9.2988,2736300
2008-04-02,9.4040,9.4040,8.7764,8.8537,2020100
2008-04-03,8.7959,9.1435,8.5738,8.9311,2304400
2008-04-04,8.9315,9.4142,8.6804,9.1053,2564600
2008-04-07,9.2408,9.3857,8.9511,9.2891,2990600
2008-04-08,9.1930,9.5986,9.1254,9.5310,1568300
2008-04-09,9.3453,9.5674,8.4282,8.5344,3894800
2008-04-10,8.4964,8.9309,8.4964,8.8440,2832800
2008-04-11,8.8046,9.1232,8.3026,8.5053,3038600
2008-04-14,8.5824,8.7176,8.2831,8.4376,1851500
2008-04-15,8.6582,8.8127,7.7605,7.8667,3380300
2008-04-16,7.8954,8.1657,7.4514,7.7700,3709500
2008-04-17,7.6923,7.7309,7.4607,7.5958,2118600
2008-04-18,7.8085,7.9533,7.6637,7.7506,1407800
2008-04-21,7.8273,7.8273,7.4220,7.5571,1386600
2008-04-22,7.4385,7.5253,6.5123,6.5991,5169300
2008-04-23,6.7613,6.7613,5.8836,6.0282,5488400
2008-04-24,6.1173,7.0918,6.0884,6.8120,4347900
2008-04-25,6.9088,8.1053,6.3491,6.9088,4706300
2008-04-28,7.0665,8.4084,6.8155,8.3215,10337300
2008-04-29,8.2836,8.8725,7.8202,8.6505,6083500
2008-04-30,8.6207,8.9489,8.1284,8.2925,4075200
2008-05-01,8.3520,9.2886,8.3520,9.0279,4227400
2008-05-02,9.1713,9.2775,8.2059,8.4183,3663000
2008-05-05,8.3787,8.5139,7.8961,8.0312,3155900
2008-05-06,7.9147,7.9147,7.3452,7.7506,3744400
2008-05-07,7.7102,8.0190,6.9961,7.0829,4856700
2008-05-08,6.9760,7.2365,6.7541,6.7927,4577500
2008-05-09,6.6384,7.0243,6.5612,6.8314,3231600
2008-05-12,7.0627,7.2364,6.7443,6.7443,3271600
2008-05-13,6.7828,7.1205,6.6960,6.7346,4164400
2008-05-14,6.8704,7.1696,6.8704,6.9959,2956900
2008-05-15,6.8327,7.4311,6.7555,7.3539,3744800
2008-05-16,7.2385,7.7307,7.0551,7.5281,5686300
2008-05-19,7.5268,7.6715,6.9188,7.0539,2646700
2008-05-20,6.8308,6.8983,6.5606,6.6282,2803500
2008-05-21,6.5289,6.5771,5.0995,5.1671,9640900
2008-05-22,5.3793,5.5918,4.9640,5.0413,6755800
2008-05-23,4.6624,4.7300,4.0350,4.0350,13380100
2008-05-27,4.2865,4.3638,4.0066,4.2865,7037600
2008-05-28,4.4594,4.5270,3.9189,3.9382,6278600
2008-05-29,4.0739,4.3249,3.9580,4.1704,8860800
2008-05-30,4.1020,4.1020,3.8221,3.8221,7895200
2008-06-02,3.8891,3.9277,3.5031,3.6286,5539600
2008-06-03,3.7741,3.9575,3.5714,3.9188,6130500
2008-06-04,3.9191,4.1991,3.8805,4.0446,10177000
2008-06-05,4.1513,4.6051,4.1031,4.2672,9515100
2008-06-06,3.9962,4.0734,3.7645,3.9769,5737500
2008-06-09,4.1019,4.1212,3.6965,3.7834,4020100
2008-06-10,3.7830,3.8216,3.5997,3.6479,4969100
2008-06-11,3.6076,3.6365,2.9999,3.0867,8430900
2008-06-12,3.2487,3.3259,2.3040,2.5932,18284400
2008-06-13,2.9795,3.1241,2.7577,2.7577,13690700
2008-06-16,2.7488,3.0671,2.6524,2.9996,12889700
2008-06-17,3.1255,3.2605,3.0483,3.1448,10125000
2008-06-18,3.0861,3.0861,2.7582,2.9028,8059400
2008-06-19,2.8946,3.4253,2.8271,3.4157,10168900
2008-06-20,3.1541,3.2505,2.7972,3.0383,10770700
2008-06-23,3.1227,3.1324,2.4288,2.4481,16097400
2008-06-24,2.4959,2.5440,2.2357,2.3513,17021900
2008-06-25,2.4097,2.7759,2.4000,2.4868,13819900
2008-06-26,2.3995,2.4863,2.3032,2.3610,8434900
2008-06-27,2.3610,2.4284,2.2164,2.3610,11535900
2008-06-30,2.3419,2.5539,2.2648,2.4094,6761300
2008-07-01,2.3705,2.3994,2.1874,2.3223,6486300
2008-07-02,2.3607,2.4763,2.2450,2.2836,6159300
2008-07-03,2.3704,2.3993,2.2066,2.3126,4208100
2008-07-07,2.4960,2.5923,2.2840,2.3803,7995800
2008-07-08,2.5547,2.7089,2.4872,2.6029,13952400
2008-07-09,2.6026,2.6989,2.4194,2.5158,8536000
2008-07-10,2.5536,2.5536,2.2838,2.3320,6491200
2008-07-11,2.2249,2.2538,2.0516,2.0997,9700400
2008-07-14,2.2158,2.2158,1.8191,1.8481,7883800
2008-07-15,1.7514,1.9643,1.4030,1.7030,13186100
2008-07-16,1.7725,2.1578,1.6954,2.1578,13133900
2008-07-17,2.2649,2.6504,2.1589,2.4384,19928600
2008-07-18,2.5070,2.7963,2.3431,2.7674,10944800
2008-07-21,2.7571,2.8535,2.5354,2.5932,7491500
2008-07-22,2.8381,4.3827,2.7030,4.1220,31704400
2008-07-23,4.5871,5.0603,4.0366,4.8865,30803000
2008-07-24,4.4798,4.8756,4.1998,4.3639,17780600
2008-07-25,4.5861,5.0012,4.2481,4.3833,14067500
2008-07-28,4.1315,4.6141,3.9577,4.0253,7590100
2008-07-29,4.2198,4.9054,4.0556,4.6833,14944400
2008-07-30,5.0309,5.6006,4.4129,4.7026,22297800
2008-07-31,4.8285,5.1955,4.7319,4.8865,10848300
2008-08-01,5.1184,5.2826,4.5197,4.9832,10331000
2008-08-04,5.0807,5.6506,4.9068,5.4864,13192700
2008-08-05,5.8462,6.6084,5.6726,6.4637,19292600
2008-08-06,6.3285,6.9266,5.9812,6.4250,17105000
2008-08-07,6.0587,6.7147,5.8464,6.5314,13831700
2008-08-08,6.9493,7.7697,6.9300,7.6829,16751100
2008-08-11,7.6066,9.4504,7.4329,8.0989,35327500
2008-08-12,8.4969,9.2500,8.4486,9.0666,25685200
2008-08-13,8.9791,9.1046,7.9846,8.7956,27745800
2008-08-14,9.0557,9.4033,8.2544,8.5537,28734200
2008-08-15,8.8823,8.9596,8.4865,8.7085,18547400
2008-08-18,8.5443,9.0174,8.0809,8.6795,10298500
2008-08-19,8.6182,8.8788,7.1995,7.3732,16720700
2008-08-20,6.7553,7.6721,6.2245,7.2474,20459800
2008-08-21,6.2517,6.7341,5.9816,6.5604,11625400
2008-08-22,7.0456,7.6440,6.9974,7.5861,10860800
2008-08-25,7.4894,8.1264,7.2192,7.5087,13451500
2008-08-26,7.5075,7.6426,6.9189,7.0829,8835600
2008-08-27,6.3489,6.8893,6.3007,6.8314,11562700
2008-08-28,6.6505,7.9536,6.6409,7.8764,18062500
2008-08-29,7.4331,8.3791,7.3462,8.1957,13337700
2008-09-02,9.5577,10.0983,8.2737,8.5150,20645700
2008-09-03,8.9295,9.1805,8.0993,8.2441,18207800
2008-09-04,8.0199,8.3962,7.2478,7.3829,19747300
2008-09-05,7.2870,7.7986,7.0264,7.6345,15272500
2008-09-08,7.5084,7.7208,5.2019,7.4119,24437400
2008-09-09,7.8350,7.9604,6.5227,6.8797,13100600
2008-09-10,6.7048,6.8784,5.9330,6.4346,13332000
2008-09-11,6.2149,7.2668,6.0122,7.2571,10570300
2008-09-12,7.1711,7.7792,7.0457,7.6055,10709600
2008-09-15,8.0204,8.3099,7.5281,7.5668,9908100
2008-09-16,7.8687,8.9018,7.8687,8.7860,12040500
2008-09-17,8.3096,8.3096,7.0164,7.4700,8501400
2008-09-18,7.0072,7.6732,6.6211,7.6732,11859700
2008-09-19,7.6248,8.1074,7.0650,7.6345,6668100
2008-09-22,7.3421,7.5736,6.5606,6.6185,7086000
2008-09-23,6.9182,7.2752,6.7638,6.8120,5491700
2008-09-24,6.6553,6.7806,6.0380,6.0476,6032500
2008-09-25,6.2789,6.3561,5.6327,5.9992,4874700
2008-09-26,5.7964,6.0664,5.6903,5.9025,4478800
2008-09-29,6.0465,6.2010,5.1675,5.4090,5886500
2008-09-30,5.5936,5.9311,5.1017,5.8154,4821800
2008-10-01,5.7988,6.9952,5.6733,6.7540,13698200
2008-10-02,7.0239,7.2940,6.5222,6.6765,7310600
2008-10-03,7.0032,7.1962,6.1351,6.2605,8609800
2008-10-06,6.3463,6.3945,5.1214,5.9605,13572400
2008-10-07,5.9682,6.0840,4.7803,4.9348,10827400
2008-10-08,4.6237,5.0001,3.8611,3.9866,21520600
2008-10-09,4.2458,4.5739,3.4352,3.5028,8180200
2008-10-10,3.1572,4.5958,3.0510,4.4414,10384300
2008-10-13,4.8006,5.5347,4.7233,5.4864,8494200
2008-10-14,5.8821,6.0367,5.0901,5.3509,6145600
2008-10-15,5.3601,5.8237,5.0124,5.1090,6725300
2008-10-16,5.4123,6.7437,4.8431,6.5411,12013300
2008-10-17,6.0988,7.3725,5.1724,7.1217,10794000
2008-10-20,6.9287,7.2085,6.4655,7.1313,5810600
2008-10-21,7.2482,7.9335,7.1517,7.5571,9520200
2008-10-22,7.6937,8.5722,7.5007,8.1957,11851200
2008-10-23,8.2017,8.2017,6.3298,6.8894,9693800
2008-10-24,6.0807,8.1944,5.8104,7.6925,12951600
2008-10-27,7.9991,8.4623,6.8026,6.8991,7666600
2008-10-28,7.3464,8.3021,6.5258,8.2634,9635600
2008-10-29,7.6357,8.4563,7.6261,8.1667,7707500
2008-10-30,8.3712,9.1051,8.2747,9.0085,9170600
2008-10-31,9.1844,10.6026,8.8082,9.7826,13762000
2008-11-03,10.1705,10.8460,10.1319,10.4793,7226300
2008-11-04,10.2551,10.2551,8.7694,9.7149,11697700
2008-11-05,9.7795,9.8664,8.2639,8.4473,9481300
2008-11-06,8.6383,8.6383,7.6056,7.6442,9080600
2008-11-07,8.0011,8.1652,7.2580,7.5958,6440700
2008-11-10,7.3729,7.7203,7.0544,7.2378,4884900
2008-11-11,7.3729,7.4791,6.7167,7.2474,4923800
2008-11-12,7.2432,7.2432,4.9447,5.0510,18449600
2008-11-13,5.0451,6.2992,4.8233,6.2992,11958600
2008-11-14,5.9694,6.3075,5.4865,5.5348,8039600
2008-11-17,5.4879,6.2016,5.3143,5.9605,6924500
2008-11-18,6.1434,6.3749,5.5358,5.8638,6678700
2008-11-19,5.8228,5.9773,4.6158,4.7316,8358000
2008-11-20,4.6630,5.4450,4.1803,4.2575,9374900
2008-11-21,4.7790,4.7790,3.8618,4.3252,9753900
2008-11-24,4.4520,4.9735,4.2009,4.9348,5778000
2008-11-25,5.2452,5.7571,4.9361,5.6606,7560900
2008-11-26,5.2935,5.7669,5.2163,5.6993,6235000
2008-11-28,5.4873,5.7573,5.4487,5.7476,1936600
2008-12-01,5.5916,5.6495,4.7997,4.9445,4465400
2008-12-02,5.1113,5.8153,4.7062,5.7863,7608400
2008-12-03,5.5168,5.9508,5.3818,5.9508,6471600
2008-12-04,5.8172,7.0906,5.7014,6.4153,9251200
2008-12-05,6.6008,7.2666,6.4174,7.2087,8035400
2008-12-08,7.5379,7.7696,6.5342,7.6151,7918300
2008-12-09,7.4867,7.6989,6.5605,6.5798,7362400
2008-12-10,6.5907,7.1214,6.3881,7.0442,5094600
2008-12-11,6.8876,6.8876,5.9808,6.2895,6198000
2008-12-12,5.9234,6.4926,5.6918,6.4443,5446900
2008-12-15,6.2504,6.3565,5.8163,6.1250,3755400
2008-12-16,6.0500,6.8991,6.0500,6.8991,4408200
2008-12-17,6.6295,7.2374,6.5619,7.1120,4951900
2008-12-18,7.4497,7.6138,6.8032,7.1120,5563800
2008-12-19,7.3245,7.5464,6.8516,7.1797,4501900
2008-12-22,7.1794,7.3531,6.8996,7.0733,3500500
2008-12-23,7.1792,7.1792,6.8511,6.9862,3629700
2008-12-24,7.0065,7.4601,7.0065,7.3829,2793300
2008-12-26,7.2762,7.3920,7.0542,7.1700,1839000
2008-12-29,7.0060,7.1893,6.8805,7.1604,1865500
2008-12-30,7.2185,7.4888,7.0738,7.2668,2582400
2008-12-31,7.2190,7.5954,7.2190,7.4603,4194100
2009-01-02,7.4618,8.1858,7.4039,8.0989,5167000
2009-01-05,8.0892,8.0988,7.6837,8.0409,3457100
2009-01-06,7.8687,8.8921,7.8493,8.7472,5731000
2009-01-07,8.3611,9.1431,8.3611,8.7666,5468900
2009-01-08,8.6421,9.3373,8.3234,9.2407,5196400
2009-01-09,9.0174,9.0561,8.5733,8.6892,5113200
2009-01-12,8.8329,8.8426,7.9834,8.2441,3306600
2009-01-13,8.0601,8.3593,7.8284,7.9828,3743800
2009-01-14,7.8358,7.8744,6.9962,7.1313,6360700
2009-01-15,7.1317,9.3610,6.6106,7.2861,18008000
2009-01-16,7.7517,8.3599,7.4814,8.2344,9593900
2009-01-20,8.0584,8.1742,7.2960,7.3636,6274600
2009-01-21,7.5853,7.5853,6.3211,7.2765,10047600
2009-01-22,7.0644,7.4794,6.8425,7.3829,5799600
2009-01-23,6.8525,7.7211,6.7849,7.5474,5693700
2009-01-26,7.5181,7.7401,7.2576,7.4313,3242800
2009-01-27,7.4574,7.5249,6.0392,6.4733,8829700
2009-01-28,6.7934,7.1986,6.6776,7.0442,6342100
2009-01-29,6.8971,7.4758,6.1061,6.2411,9766200
2009-01-30,6.3653,6.5006,5.2063,5.4767,10869200
2009-02-02,5.4285,5.6024,5.0131,5.5251,6014800
2009-02-03,5.7860,5.7860,5.2644,5.5735,4753800
2009-02-04,5.3508,5.9400,5.2349,5.2832,6526900
2009-02-05,5.1958,5.6014,4.5874,5.0413,9811700
2009-02-06,5.2445,5.4764,5.0224,5.2832,7073500
2009-02-09,5.2638,5.2831,5.0706,5.2251,5124900
2009-02-10,5.0699,5.3114,4.8382,4.8865,5725700
2009-02-11,4.9627,5.0206,4.2482,4.4220,9728700
2009-02-12,4.4899,4.7313,4.2678,4.5671,6933000
2009-02-13,4.4899,4.7313,4.3548,4.5865,3616400
2009-02-17,4.2575,4.4023,4.1706,4.2672,4106100
2009-02-18,4.3910,4.3910,3.4742,3.6479,7542900
2009-02-19,3.7343,3.8887,3.4448,3.4737,3978700
2009-02-20,3.3951,3.3951,2.6235,3.0093,10471500
2009-02-23,3.1841,3.4833,3.0876,3.4254,10497200
2009-02-24,3.4353,3.6090,3.2327,3.5318,5991200
2009-02-25,3.5983,3.6272,2.9905,3.1835,6444100
2009-02-26,3.2508,3.3280,3.0000,3.1351,5938200
2009-02-27,2.9023,2.9505,2.6805,2.7480,7492400
2009-03-02,2.6984,2.7273,2.3611,2.3803,6418400
2009-03-03,2.4952,2.4952,1.8979,2.2158,11443700
2009-03-04,2.4185,2.7750,2.1390,2.2836,6725200
2009-03-05,2.1868,2.2062,1.8191,1.9062,9082500
2009-03-06,1.9263,2.0900,1.8589,2.0804,5711000
2009-03-09,2.0026,2.2722,1.9256,1.9352,5351400
2009-03-10,2.0331,2.3126,2.0331,2.3029,6364800
2009-03-11,2.5157,2.5639,2.2555,2.4964,6116100
2009-03-12,2.4779,2.7575,2.2465,2.6996,6029800
2009-03-13,2.7393,3.1926,2.7103,3.0286,9742200
2009-03-16,3.2299,3.3360,2.6514,2.6996,6334500
2009-03-17,2.7679,2.9222,2.5654,2.9222,3539600
2009-03-18,2.7684,3.1832,2.7106,3.1060,5084500
2009-03-19,3.0173,3.0655,2.5643,2.5835,5719800
2009-03-20,2.6304,2.6593,2.1679,2.2739,6593400
2009-03-23,2.3908,2.6126,2.2559,2.6126,3905300
2009-03-24,2.5736,2.6893,2.3712,2.5061,6378400
2009-03-25,2.6219,2.8628,2.3809,2.5255,7986900
2009-03-26,2.6418,2.7479,2.4104,2.6996,8973900
2009-03-27,2.6124,2.8245,2.5160,2.5739,5729600
2009-03-30,2.4862,2.4862,2.3128,2.3513,3909100
2009-03-31,2.4673,2.4962,2.3131,2.4384,2835800
2009-04-01,2.3712,2.6025,2.3519,2.5061,4184300
2009-04-02,2.6130,2.8444,2.5937,2.7287,5839800
2009-04-03,2.7195,2.9509,2.6327,2.8641,4543600
2009-04-06,2.7971,3.1540,2.7393,3.0286,6540800
2009-04-07,2.9222,3.1248,2.8451,2.9319,4773900
2009-04-08,3.0767,3.0864,2.9031,2.9899,3118600
2009-04-09,3.1646,3.3769,3.0971,3.3383,7165500
